symbol,side,entry_time,entry_price,qty,sl,tp,status,reason,highest_high,lowest_low,trailing_active,sl_original,exit_time,exit_price,exit_reason,pnl,pnl_percent,breakeven_active,pyramided
AUBANK.NS,BUY,2025-10-29 09:25:00+05:30,879.0,170,878.25,880.5,CLOSED,Impulse Buy: Retraced to 878.99,880.0,876.5499877929688,False,878.25,2025-10-29 09:30:00+05:30,878.25,Hit SL,-127.5,-0.08532423208191127,,
AUBANK.NS,BUY,2025-10-30 09:30:00+05:30,884.7000122070312,169,885.1,885.1,CLOSED,Impulse Buy: Retraced to 884.92,885.2999877929688,884.5,True,884.5,2025-10-30 09:30:00+05:30,885.1,Hit SL,67.59793701172259,0.04521168615912378,,
AUBANK.NS,BUY,2025-10-31 10:10:00+05:30,878.7999877929688,170,877.6500000000001,881.1,CLOSED,Impulse Buy: Retraced to 877.90,879.0,877.5,False,877.6500000000001,2025-10-31 10:10:00+05:30,877.6500000000001,Hit SL,-195.49792480467204,-0.13085887675724203,,
AUBANK.NS,BUY,2025-11-03 11:45:00+05:30,870.7666625976562,258,870.75,871.5,CLOSED,Impulse Buy: Retraced to 870.08,872.0,869.0999755859375,True,869.7,2025-11-03 11:55:00+05:30,870.75,Hit SL,-4.2989501953125,-0.0019135548444795098,True,True
AUBANK.NS,SELL,2025-11-04 09:15:00+05:30,865.7000122070312,173,867.5500000000001,862.0,CLOSED,Impulse Sell: Retraced to 867.02,869.2000122070312,864.75,False,867.5500000000001,2025-11-04 09:15:00+05:30,867.5500000000001,Hit SL,-320.04788818360555,-0.21369848294820118,,
AUBANK.NS,BUY,2025-11-06 09:25:00+05:30,878.7999877929688,170,877.5,881.4000000000001,CLOSED,Impulse Buy: Retraced to 878.31,879.0999755859375,877.2999877929688,False,877.5,2025-11-06 09:25:00+05:30,877.5,Hit SL,-220.9979248046875,-0.1479276070808283,,
AUBANK.NS,BUY,2025-11-07 09:20:00+05:30,878.0999755859375,170,880.2,878.5,CLOSED,Impulse Buy: Retraced to 879.09,880.4000244140625,877.2999877929688,True,877.9000000000001,2025-11-07 09:20:00+05:30,880.2,Hit SL,357.00415039063273,0.23915550306914013,,
AUBANK.NS,BUY,2025-11-10 09:35:00+05:30,917.7999877929688,163,915.75,921.9000000000001,CLOSED,Impulse Buy: Retraced to 916.38,917.7999877929688,915.0,False,915.75,2025-11-10 09:40:00+05:30,915.75,Hit SL,-334.14801025390625,-0.22335888213491376,,
AUBANK.NS,BUY,2025-11-11 09:40:00+05:30,907.7000122070312,165,906.8000000000001,909.5,CLOSED,Impulse Buy: Retraced to 907.40,907.8499755859375,906.25,False,906.8000000000001,2025-11-11 09:40:00+05:30,906.8000000000001,Hit SL,-148.502014160145,-0.09915304560179998,,
AUBANK.NS,SELL,2025-11-12 09:15:00+05:30,888.9000244140625,168,889.45,887.8000000000001,CLOSED,Impulse Sell: Retraced to 888.77,897.0,888.9000244140625,False,889.45,2025-11-12 09:15:00+05:30,889.45,Hit SL,-92.39589843750764,-0.0618714783251439,,
AUBANK.NS,BUY,2025-11-13 09:35:00+05:30,889.4500122070312,168,888.35,891.6500000000001,CLOSED,Impulse Buy: Retraced to 889.36,889.7999877929688,888.2999877929688,False,888.35,2025-11-13 09:40:00+05:30,888.35,Hit SL,-184.80205078124618,-0.12367330282021345,,
AUBANK.NS,SELL,2025-11-14 09:15:00+05:30,884.7999877929688,169,887.0,880.4000000000001,CLOSED,Impulse Sell: Retraced to 886.50,889.7999877929688,884.0,False,887.0,2025-11-14 09:15:00+05:30,887.0,Hit SL,-371.80206298828125,-0.24864514436973786,,
AUBANK.NS,BUY,2025-11-17 09:20:00+05:30,908.7833455403646,117,908.8000000000001,921.4000000000001,CLOSED,Impulse Buy: Retraced to 901.79,923.9500122070312,900.0499877929688,False,898.6,2025-11-18 09:35:00+05:30,921.4000000000001,Hit TP,1476.1485717773498,1.3883016806534432,True,True
AUBANK.NS,BUY,2025-11-18 09:40:00+05:30,923.5000203450521,243,923.5,924.5500000000001,CLOSED,Impulse Buy: Retraced to 922.83,925.7999877929688,922.4500122070312,True,921.7,2025-11-18 09:45:00+05:30,923.5,Hit SL,-0.004943847665458634,-2.2030375390384204e-06,True,True
AUBANK.NS,BUY,2025-11-19 09:40:00+05:30,915.75,163,915.3000000000001,916.6500000000001,CLOSED,Impulse Buy: Retraced to 916.25,916.0499877929688,915.1500244140625,False,915.3000000000001,2025-11-19 09:40:00+05:30,915.3000000000001,Hit SL,-73.34999999998888,-0.04914004914004169,,
AUBANK.NS,BUY,2025-11-20 09:35:00+05:30,924.0499877929688,162,923.35,925.45,CLOSED,Impulse Buy: Retraced to 923.65,924.7999877929688,923.0499877929688,False,923.35,2025-11-20 09:35:00+05:30,923.35,Hit SL,-113.39802246093382,-0.0757521565083942,,
AUBANK.NS,BUY,2025-11-21 09:20:00+05:30,922.0999755859375,162,920.25,925.8000000000001,CLOSED,Impulse Buy: Retraced to 921.41,922.5999755859375,920.0999755859375,False,920.25,2025-11-21 09:20:00+05:30,920.25,Hit SL,-299.696044921875,-0.20062635667699208,,
AUBANK.NS,BUY,2025-11-24 09:15:00+05:30,919.0999755859375,163,915.9000000000001,925.5,CLOSED,Impulse Buy: Retraced to 916.95,920.3499755859375,915.0999755859375,False,915.9000000000001,2025-11-24 09:30:00+05:30,915.9000000000001,Hit SL,-521.5960205077977,-0.3481640377476221,,
AUBANK.NS,BUY,2025-11-25 09:20:00+05:30,933.0999755859375,129,928.45,942.4000000000001,CLOSED,Impulse Buy: Retraced to 929.60,933.25,928.2000122070312,False,928.45,2025-11-25 09:20:00+05:30,928.45,Hit SL,-599.8468505859316,-0.4983362670240684,,
AUBANK.NS,BUY,2025-11-26 09:20:00+05:30,947.8499755859375,158,944.25,955.0500000000001,CLOSED,Impulse Buy: Retraced to 945.36,947.8499755859375,943.5999755859375,False,944.25,2025-11-26 09:20:00+05:30,944.25,Hit SL,-568.796142578125,-0.3798043655286359,,
AUBANK.NS,BUY,2025-11-27 10:00:00+05:30,946.75,158,945.6,949.0500000000001,CLOSED,Impulse Buy: Retraced to 946.05,948.7000122070312,945.5999755859375,False,945.6,2025-11-27 10:00:00+05:30,945.6,Hit SL,-181.6999999999964,-0.12146818061790096,,
AUBANK.NS,BUY,2025-11-28 09:15:00+05:30,947.1500244140625,158,948.75,948.75,CLOSED,Impulse Buy: Retraced to 947.11,949.5499877929688,945.3499755859375,True,946.35,2025-11-28 09:15:00+05:30,948.75,Hit SL,252.796142578125,0.16892525415150536,,
AUBANK.NS,BUY,2025-12-01 09:35:00+05:30,957.7000122070312,156,956.95,959.2,CLOSED,Impulse Buy: Retraced to 957.35,957.9500122070312,956.9000244140625,False,956.95,2025-12-01 09:35:00+05:30,956.95,Hit SL,-117.0019042968679,-0.07831389761631018,,
AUBANK.NS,BUY,2025-12-02 10:20:00+05:30,957.2999877929688,156,956.6,958.7,CLOSED,Impulse Buy: Retraced to 957.00,958.1500244140625,956.0999755859375,False,956.6,2025-12-02 10:25:00+05:30,956.6,Hit SL,-109.19809570312145,-0.07312104898095023,,
AUBANK.NS,BUY,2025-12-03 09:55:00+05:30,945.9000244140625,158,945.8000000000001,946.1,CLOSED,Impulse Buy: Retraced to 946.23,946.0499877929688,945.0,False,945.8000000000001,2025-12-03 09:55:00+05:30,945.8000000000001,Hit SL,-15.803857421864222,-0.010574522833360946,,
AUBANK.NS,BUY,2025-12-04 09:25:00+05:30,948.0499877929688,158,947.1500000000001,949.85,CLOSED,Impulse Buy: Retraced to 948.09,949.25,946.3499755859375,False,947.1500000000001,2025-12-04 09:25:00+05:30,947.1500000000001,Hit SL,-142.19807128904813,-0.09493041554315117,,
AUBANK.NS,BUY,2025-12-05 09:20:00+05:30,952.9146809030086,235,952.9000000000001,954.45,CLOSED,Impulse Buy: Retraced to 952.73,954.6500244140625,951.5,True,951.45,2025-12-05 09:30:00+05:30,952.9000000000001,Hit SL,-3.4500122070033967,-0.001540631423016073,True,True
AUBANK.NS,BUY,2025-12-08 09:40:00+05:30,956.5,156,957.5500000000001,957.0,CLOSED,Impulse Buy: Retraced to 956.61,957.7999877929688,956.0499877929688,True,956.25,2025-12-08 09:40:00+05:30,957.5500000000001,Hit SL,163.80000000001064,0.10977522216414723,,
AUBANK.NS,BUY,2025-12-09 09:20:00+05:30,953.75,157,952.0,957.25,CLOSED,Impulse Buy: Retraced to 953.31,954.5,949.3499755859375,False,952.0,2025-12-09 09:20:00+05:30,952.0,Hit SL,-274.75,-0.1834862385321101,,
AUBANK.NS,BUY,2025-12-10 09:40:00+05:30,996.1666666666666,225,996.1500000000001,998.5,CLOSED,Impulse Buy: Retraced to 995.25,999.4000244140625,991.7999877929688,True,994.0,2025-12-10 09:55:00+05:30,996.1500000000001,Hit SL,-3.74999999997101,-0.0016730801405257976,True,True
AUBANK.NS,BUY,2025-12-11 09:50:00+05:30,982.5999755859375,152,979.5,988.8000000000001,CLOSED,Impulse Buy: Retraced to 980.25,983.4000244140625,979.4000244140625,False,979.5,2025-12-11 09:50:00+05:30,979.5,Hit SL,-471.1962890625,-0.3154870408060964,,
AUBANK.NS,BUY,2025-12-12 09:35:00+05:30,970.0,154,971.4000000000001,970.4000000000001,CLOSED,Impulse Buy: Retraced to 970.30,971.5999755859375,970.0,True,969.8000000000001,2025-12-12 09:35:00+05:30,971.4000000000001,Hit SL,215.600000000014,0.14432989690722586,,
AUBANK.NS,SELL,2025-12-15 09:15:00+05:30,960.4000244140625,82,967.7,945.8000000000001,CLOSED,Impulse Sell: Retraced to 967.15,968.3499755859375,958.0999755859375,False,967.7,2025-12-15 09:15:00+05:30,967.7,Hit SL,-598.5979980468787,-0.7600973969561529,,
AUBANK.NS,BUY,2025-12-16 09:35:00+05:30,977.25,153,975.9000000000001,979.95,CLOSED,Impulse Buy: Retraced to 976.66,978.5,975.6500244140625,False,975.9000000000001,2025-12-16 09:55:00+05:30,975.9000000000001,Hit SL,-206.54999999998608,-0.13814274750574665,,
AUBANK.NS,BUY,2025-12-17 09:30:00+05:30,995.9000244140625,150,992.1,1003.5,CLOSED,Impulse Buy: Retraced to 992.63,995.9000244140625,991.9000244140625,False,992.1,2025-12-17 09:30:00+05:30,992.1,Hit SL,-570.0036621093716,-0.38156685620107506,,
AUBANK.NS,BUY,2025-12-18 10:10:00+05:30,986.0,228,986.0,987.8000000000001,CLOSED,Impulse Buy: Retraced to 984.31,988.9000244140625,984.0,True,983.6,2025-12-18 10:15:00+05:30,986.0,Hit SL,0.0,0.0,True,True
AUBANK.NS,BUY,2025-12-19 09:25:00+05:30,988.7999877929688,151,987.5500000000001,991.3000000000001,CLOSED,Impulse Buy: Retraced to 988.05,988.9000244140625,985.75,False,987.5500000000001,2025-12-19 09:25:00+05:30,987.5500000000001,Hit SL,-188.74815673827095,-0.12641462463593794,,
AUBANK.NS,BUY,2025-12-22 09:25:00+05:30,984.1500244140625,152,984.95,985.25,CLOSED,Impulse Buy: Retraced to 983.99,985.5,983.25,True,983.6,2025-12-22 09:25:00+05:30,984.95,Hit SL,121.59628906250691,0.08128593873823559,,
AUBANK.NS,BUY,2025-12-23 09:15:00+05:30,985.4500122070312,152,985.9000000000001,985.85,CLOSED,Impulse Buy: Retraced to 985.62,986.0999755859375,980.0,True,985.25,2025-12-23 09:15:00+05:30,985.9000000000001,Hit SL,68.39814453126382,0.04566317797906769,,
AADHARHFC.NS,BUY,2025-10-10 09:30:00+05:30,516.3499755859375,290,515.4,518.25,CLOSED,Impulse Buy: Retraced to 515.61,517.0,515.1500244140625,False,515.4,2025-10-10 09:35:00+05:30,515.4,Hit SL,-275.4929199218816,-0.1839790124633047,,
AADHARHFC.NS,SELL,2025-10-13 09:15:00+05:30,511.29998779296875,157,515.1,503.70000000000005,CLOSED,Impulse Sell: Retraced to 514.81,515.4500122070312,508.54998779296875,False,515.1,2025-10-13 09:15:00+05:30,515.1,Hit SL,-596.6019165039098,-0.7432060038636147,,
AADHARHFC.NS,BUY,2025-10-14 09:15:00+05:30,515.7146666640535,436,515.7,516.65,CLOSED,Impulse Buy: Retraced to 514.41,518.0,513.5,True,513.95,2025-10-14 09:25:00+05:30,515.7,Hit SL,-6.3946655273230135,-0.002843949377737457,True,True
AADHARHFC.NS,SELL,2025-10-15 09:15:00+05:30,512.5,196,515.5500000000001,506.40000000000003,CLOSED,Impulse Sell: Retraced to 515.23,516.0,511.70001220703125,False,515.5500000000001,2025-10-15 09:15:00+05:30,515.5500000000001,Hit SL,-597.8000000000134,-0.5951219512195255,,
AADHARHFC.NS,SELL,2025-10-16 09:30:00+05:30,511.45001220703125,293,512.1,510.15000000000003,CLOSED,Impulse Sell: Retraced to 511.66,512.75,510.29998779296875,False,512.1,2025-10-16 09:30:00+05:30,512.1,Hit SL,-190.4464233398504,-0.12708725729889364,,
AADHARHFC.NS,SELL,2025-10-17 09:25:00+05:30,505.8999938964844,272,508.1,501.5,CLOSED,Impulse Sell: Retraced to 507.54,508.3500061035156,505.0,False,508.1,2025-10-17 09:35:00+05:30,508.1,Hit SL,-598.4016601562562,-0.4348697628104352,,
AADHARHFC.NS,SELL,2025-10-20 10:05:00+05:30,507.5,295,508.85,504.8,CLOSED,Impulse Sell: Retraced to 508.43,508.8999938964844,507.5,False,508.85,2025-10-20 10:05:00+05:30,508.85,Hit SL,-398.2500000000067,-0.2660098522167532,,
AADHARHFC.NS,BUY,2025-10-21 13:55:00+05:30,517.75,289,520.45,518.95,CLOSED,Impulse Buy: Retraced to 518.47,521.0499877929688,517.1500244140625,True,517.15,2025-10-21 13:55:00+05:30,520.45,Hit SL,780.3000000000131,0.5214872042491637,,
AADHARHFC.NS,SELL,2025-10-23 09:20:00+05:30,510.25,293,509.1,509.55,CLOSED,Impulse Sell: Retraced to 509.04,510.3999938964844,508.75,True,510.6,2025-10-23 09:20:00+05:30,509.1,Hit SL,336.94999999999334,0.22537971582557126,,
AADHARHFC.NS,SELL,2025-10-24 09:15:00+05:30,506.04998779296875,296,507.1,503.95000000000005,CLOSED,Impulse Sell: Retraced to 506.80,509.6499938964844,506.04998779296875,False,507.1,2025-10-24 09:15:00+05:30,507.1,Hit SL,-310.80361328125673,-0.20749179574347615,,
AADHARHFC.NS,BUY,2025-10-27 10:20:00+05:30,518.9500122070312,289,518.65,519.5500000000001,CLOSED,Impulse Buy: Retraced to 518.82,519.25,518.2999877929688,False,518.65,2025-10-27 10:20:00+05:30,518.65,Hit SL,-86.70352783203782,-0.05781138837541545,,
AADHARHFC.NS,BUY,2025-10-28 09:30:00+05:30,514.2000122070312,291,514.75,514.7,CLOSED,Impulse Buy: Retraced to 514.35,515.0,514.2000122070312,True,513.95,2025-10-28 09:30:00+05:30,514.75,Hit SL,160.04644775390625,0.1069598949654069,,
AADHARHFC.NS,SELL,2025-10-29 09:25:00+05:30,511.0,293,511.45000000000005,510.1,CLOSED,Impulse Sell: Retraced to 511.06,511.6000061035156,510.29998779296875,False,511.45000000000005,2025-10-29 09:25:00+05:30,511.45000000000005,Hit SL,-131.85000000001332,-0.08806262230920654,,
AADHARHFC.NS,BUY,2025-10-30 09:25:00+05:30,515.1500244140625,291,514.7,516.0500000000001,CLOSED,Impulse Buy: Retraced to 514.85,515.7000122070312,514.0,False,514.7,2025-10-30 09:25:00+05:30,514.7,Hit SL,-130.95710449217427,-0.08735793317185948,,
AADHARHFC.NS,SELL,2025-10-31 09:20:00+05:30,511.79998779296875,293,512.45,510.5,CLOSED,Impulse Sell: Retraced to 511.23,512.7999877929688,511.5,False,512.45,2025-10-31 09:20:00+05:30,512.45,Hit SL,-190.45357666016957,-0.12700512359024044,,
AADHARHFC.NS,BUY,2025-11-03 09:20:00+05:30,516.2999877929688,203,513.35,522.2,CLOSED,Impulse Buy: Retraced to 514.07,519.1500244140625,512.0,False,513.35,2025-11-03 11:25:00+05:30,513.35,Hit SL,-598.8475219726516,-0.5713708817966588,,
AADHARHFC.NS,SELL,2025-11-04 09:30:00+05:30,509.6000061035156,294,510.25,508.3,CLOSED,Impulse Sell: Retraced to 509.96,510.79998779296875,509.6000061035156,False,510.25,2025-11-04 09:30:00+05:30,510.25,Hit SL,-191.09820556640625,-0.12754982117334218,,
AADHARHFC.NS,SELL,2025-11-06 09:25:00+05:30,508.68333943684894,441,508.70000000000005,508.15000000000003,CLOSED,Impulse Sell: Retraced to 509.50,510.1499938964844,507.25,True,509.95000000000005,2025-11-06 09:30:00+05:30,508.70000000000005,Hit SL,-7.347308349637785,-0.003275232715415959,True,True
AADHARHFC.NS,SELL,2025-11-07 09:20:00+05:30,485.70001220703125,113,491.0,475.1,CLOSED,Impulse Sell: Retraced to 486.74,491.45001220703125,482.5,False,491.0,2025-11-07 11:15:00+05:30,491.0,Hit SL,-598.8986206054688,-1.0912060242464257,,
AADHARHFC.NS,SELL,2025-11-10 09:35:00+05:30,499.9025078459159,358,499.90000000000003,495.8,CLOSED,Impulse Sell: Retraced to 502.45,502.5,498.0,False,503.3,2025-11-10 09:45:00+05:30,499.90000000000003,Hit SL,0.8978088378872826,0.0005016670003702508,True,True
AADHARHFC.NS,SELL,2025-11-11 09:15:00+05:30,492.79998779296875,190,495.95000000000005,486.5,CLOSED,Impulse Sell: Retraced to 495.51,498.04998779296875,491.70001220703125,False,495.95000000000005,2025-11-11 09:15:00+05:30,495.95000000000005,Hit SL,-598.5023193359461,-0.6392070383643463,,
AADHARHFC.NS,SELL,2025-11-12 09:15:00+05:30,491.8999938964844,304,492.15000000000003,491.40000000000003,CLOSED,Impulse Sell: Retraced to 491.32,492.6000061035156,491.75,False,492.15000000000003,2025-11-12 09:15:00+05:30,492.15000000000003,Hit SL,-76.00185546876037,-0.05082457951163758,,
AADHARHFC.NS,SELL,2025-11-13 09:15:00+05:30,495.0,292,497.05,490.90000000000003,CLOSED,Impulse Sell: Retraced to 496.58,501.0,495.0,False,497.05,2025-11-13 09:15:00+05:30,497.05,Hit SL,-598.6000000000033,-0.4141414141414165,,
AADHARHFC.NS,SELL,2025-11-14 09:40:00+05:30,496.04998779296875,302,496.75,494.65000000000003,CLOSED,Impulse Sell: Retraced to 496.57,497.3999938964844,496.0,False,496.75,2025-11-14 09:40:00+05:30,496.75,Hit SL,-211.4036865234375,-0.1411172712947242,,
AADHARHFC.NS,SELL,2025-11-17 09:25:00+05:30,495.75,302,493.45000000000005,495.25,CLOSED,Impulse Sell: Retraced to 494.79,495.75,493.20001220703125,True,496.0,2025-11-17 09:25:00+05:30,493.45000000000005,Hit SL,694.5999999999863,0.463943519919305,,
AADHARHFC.NS,SELL,2025-11-18 09:15:00+05:30,493.75,272,495.95000000000005,489.35,CLOSED,Impulse Sell: Retraced to 495.47,496.5,493.0,False,495.95000000000005,2025-11-18 09:15:00+05:30,495.95000000000005,Hit SL,-598.4000000000124,-0.44556962025317376,,
AADHARHFC.NS,BUY,2025-11-19 09:15:00+05:30,496.95001220703125,301,496.0,498.85,CLOSED,Impulse Buy: Retraced to 497.01,498.75,495.0,False,496.0,2025-11-19 09:15:00+05:30,496.0,Hit SL,-285.95367431640625,-0.19116856498546,,
AADHARHFC.NS,SELL,2025-11-20 09:15:00+05:30,483.3999938964844,146,487.5,475.20000000000005,CLOSED,Impulse Sell: Retraced to 487.16,490.8500061035156,482.6499938964844,False,487.5,2025-11-20 09:15:00+05:30,487.5,Hit SL,-598.6008911132812,-0.8481601479692206,,
AADHARHFC.NS,SELL,2025-11-21 09:40:00+05:30,482.25,311,482.70000000000005,481.35,CLOSED,Impulse Sell: Retraced to 482.64,482.95001220703125,482.25,False,482.70000000000005,2025-11-21 09:40:00+05:30,482.70000000000005,Hit SL,-139.95000000001414,-0.09331259720063151,,
AADHARHFC.NS,SELL,2025-11-24 09:20:00+05:30,484.56728269111517,463,484.55,483.65000000000003,CLOSED,Impulse Sell: Retraced to 484.56,484.8999938964844,483.75,False,485.45000000000005,2025-11-24 09:25:00+05:30,484.55,Hit SL,8.001885986317234,0.003566623610899618,True,True
AADHARHFC.NS,SELL,2025-11-25 09:25:00+05:30,483.6000061035156,266,485.85,479.1,CLOSED,Impulse Sell: Retraced to 485.18,486.8999938964844,482.20001220703125,False,485.85,2025-11-25 10:40:00+05:30,485.85,Hit SL,-598.4983764648498,-0.4652592779336694,,
AADHARHFC.NS,SELL,2025-11-26 09:25:00+05:30,481.8500061035156,311,482.3,480.95000000000005,CLOSED,Impulse Sell: Retraced to 481.66,482.54998779296875,481.25,False,482.3,2025-11-26 09:25:00+05:30,482.3,Hit SL,-139.94810180664416,-0.09338879128035424,,
AADHARHFC.NS,SELL,2025-11-27 09:20:00+05:30,482.4038102833045,289,482.40000000000003,477.3,CLOSED,Impulse Sell: Retraced to 485.89,486.5,479.95001220703125,False,486.6,2025-11-28 10:00:00+05:30,482.40000000000003,Hit SL,1.1011718749890633,0.0007898534844123093,True,True
AADHARHFC.NS,SELL,2025-11-28 10:10:00+05:30,483.8999938964844,309,483.55,483.8,CLOSED,Impulse Sell: Retraced to 483.66,484.04998779296875,483.5,True,483.95000000000005,2025-11-28 10:10:00+05:30,483.55,Hit SL,108.14811401366836,0.07232773318844764,,
AADHARHFC.NS,SELL,2025-12-01 09:25:00+05:30,481.1499938964844,311,482.05,479.35,CLOSED,Impulse Sell: Retraced to 481.74,482.3999938964844,481.1499938964844,False,482.05,2025-12-01 09:25:00+05:30,482.05,Hit SL,-279.9018981933629,-0.18705312583029265,,
AADHARHFC.NS,SELL,2025-12-02 09:15:00+05:30,483.95001220703125,309,484.85,482.15000000000003,CLOSED,Impulse Sell: Retraced to 484.43,485.6000061035156,483.6000061035156,False,484.85,2025-12-02 09:15:00+05:30,484.85,Hit SL,-278.0962280273508,-0.18596709789600394,,
AADHARHFC.NS,SELL,2025-12-03 09:20:00+05:30,481.20001220703125,203,484.15000000000003,475.3,CLOSED,Impulse Sell: Retraced to 483.61,484.70001220703125,481.0,False,484.15000000000003,2025-12-03 11:05:00+05:30,484.15000000000003,Hit SL,-598.8475219726631,-0.6130481542256451,,
AADHARHFC.NS,SELL,2025-12-04 10:10:00+05:30,483.75,310,483.45000000000005,483.25,CLOSED,Impulse Sell: Retraced to 483.73,484.3500061035156,483.20001220703125,True,484.0,2025-12-04 10:10:00+05:30,483.45000000000005,Hit SL,92.9999999999859,0.062015503875959596,,
AADHARHFC.NS,SELL,2025-12-05 09:15:00+05:30,480.3999938964844,312,481.20000000000005,478.8,CLOSED,Impulse Sell: Retraced to 481.10,481.95001220703125,480.3500061035156,False,481.20000000000005,2025-12-05 09:15:00+05:30,481.20000000000005,Hit SL,-249.6019042968892,-0.16652916604492177,,
AADHARHFC.NS,SELL,2025-12-08 09:15:00+05:30,481.29998779296875,311,480.65000000000003,480.40000000000003,CLOSED,Impulse Sell: Retraced to 481.38,483.79998779296875,480.20001220703125,True,481.75,2025-12-08 09:15:00+05:30,480.65000000000003,Hit SL,202.14620361327064,0.13504837096491018,,
AADHARHFC.NS,SELL,2025-12-09 09:15:00+05:30,483.04998779296875,310,484.85,479.45000000000005,CLOSED,Impulse Sell: Retraced to 483.93,485.0,482.95001220703125,False,484.85,2025-12-09 09:15:00+05:30,484.85,Hit SL,-558.0037841796945,-0.37263476917894944,,
AADHARHFC.NS,BUY,2025-12-10 10:20:00+05:30,486.20001220703125,308,485.55,487.5,CLOSED,Impulse Buy: Retraced to 486.03,486.95001220703125,485.1000061035156,False,485.55,2025-12-10 10:30:00+05:30,485.55,Hit SL,-200.2037597656215,-0.13369234691718881,,
AADHARHFC.NS,SELL,2025-12-11 09:20:00+05:30,482.70001220703125,310,483.85,480.40000000000003,CLOSED,Impulse Sell: Retraced to 483.43,484.20001220703125,482.6499938964844,False,483.85,2025-12-11 09:20:00+05:30,483.85,Hit SL,-356.49621582031955,-0.23824068031627477,,
AADHARHFC.NS,BUY,2025-12-12 09:20:00+05:30,486.95001220703125,308,486.35,488.15000000000003,CLOSED,Impulse Buy: Retraced to 487.43,486.95001220703125,486.25,False,486.35,2025-12-12 09:20:00+05:30,486.35,Hit SL,-184.803759765618,-0.12321843967346008,,
AADHARHFC.NS,BUY,2025-12-15 09:45:00+05:30,490.5,305,490.75,490.6,CLOSED,Impulse Buy: Retraced to 490.64,490.79998779296875,489.54998779296875,True,490.45000000000005,2025-12-15 09:45:00+05:30,490.75,Hit SL,76.25,0.05096839959225281,,
AADHARHFC.NS,BUY,2025-12-16 09:45:00+05:30,495.25,302,495.65000000000003,495.35,CLOSED,Impulse Buy: Retraced to 495.56,495.70001220703125,495.1000061035156,True,495.20000000000005,2025-12-16 09:45:00+05:30,495.65000000000003,Hit SL,120.8000000000103,0.0807672892478615,,
AADHARHFC.NS,SELL,2025-12-17 09:30:00+05:30,485.4166666666667,462,485.40000000000003,484.65000000000003,CLOSED,Impulse Sell: Retraced to 486.26,486.29998779296875,484.1000061035156,True,486.45000000000005,2025-12-17 09:40:00+05:30,485.40000000000003,Hit SL,7.699999999992997,0.0034334763948466627,True,True
AADHARHFC.NS,SELL,2025-12-18 09:15:00+05:30,477.5,314,476.75,477.3,CLOSED,Impulse Sell: Retraced to 477.32,478.20001220703125,476.6499938964844,True,477.6,2025-12-18 09:15:00+05:30,476.75,Hit SL,235.5,0.15706806282722513,,
AADHARHFC.NS,SELL,2025-12-19 10:05:00+05:30,481.6000061035156,311,481.3,481.40000000000003,CLOSED,Impulse Sell: Retraced to 481.56,481.70001220703125,481.20001220703125,True,481.70000000000005,2025-12-19 10:05:00+05:30,481.3,Hit SL,93.30189819335584,0.06229362535579577,,
AADHARHFC.NS,BUY,2025-12-22 09:30:00+05:30,485.6499938964844,308,485.0,486.95000000000005,CLOSED,Impulse Buy: Retraced to 485.35,485.95001220703125,485.0,False,485.0,2025-12-22 09:30:00+05:30,485.0,Hit SL,-200.1981201171875,-0.13383998860358687,,
AADHARHFC.NS,BUY,2025-12-23 09:50:00+05:30,486.0,308,485.5,487.0,CLOSED,Impulse Buy: Retraced to 485.71,486.0,485.3500061035156,False,485.5,2025-12-23 09:50:00+05:30,485.5,Hit SL,-154.0,-0.102880658436214,,
ACMESOLAR.NS,BUY,2025-10-10 09:35:00+05:30,284.5,527,284.25,285.0,CLOSED,Impulse Buy: Retraced to 284.57,284.70001220703125,283.8500061035156,False,284.25,2025-10-10 09:35:00+05:30,284.25,Hit SL,-131.75,-0.08787346221441124,,
ACMESOLAR.NS,BUY,2025-10-14 09:20:00+05:30,286.04998779296875,461,284.75,288.65000000000003,CLOSED,Impulse Buy: Retraced to 285.25,287.54998779296875,284.0,False,284.75,2025-10-14 10:00:00+05:30,284.75,Hit SL,-599.2943725585938,-0.45446175439435005,,
ACMESOLAR.NS,SELL,2025-10-15 09:30:00+05:30,282.20001220703125,531,283.0,280.6,CLOSED,Impulse Sell: Retraced to 282.65,283.25,281.25,False,283.0,2025-10-15 09:40:00+05:30,283.0,Hit SL,-424.79351806640625,-0.28348255080224893,,
ACMESOLAR.NS,SELL,2025-10-16 09:40:00+05:30,280.3500061035156,535,280.25,280.15000000000003,CLOSED,Impulse Sell: Retraced to 280.29,280.70001220703125,280.1499938964844,True,280.45,2025-10-16 09:40:00+05:30,280.25,Hit SL,53.503265380859375,0.0356718749200594,,
ACMESOLAR.NS,SELL,2025-10-17 09:45:00+05:30,277.5,540,277.25,277.3,CLOSED,Impulse Sell: Retraced to 277.49,277.75,277.1499938964844,True,277.6,2025-10-17 09:45:00+05:30,277.25,Hit SL,135.0,0.09009009009009009,,
ACMESOLAR.NS,SELL,2025-10-20 09:25:00+05:30,277.95001220703125,539,278.55,276.75,CLOSED,Impulse Sell: Retraced to 278.31,278.70001220703125,277.70001220703125,False,278.55,2025-10-20 09:25:00+05:30,278.55,Hit SL,-323.3934204101624,-0.21586176169039348,,
